,bowler_name,date,inning,opposition,runs_conceded,wickets_taken,balls_bowled,num_dots,team,year,economy_rate
3771,Nuwan Kulasekara,2012-06-01,2,Pakistan,8.0,2.0,19,15,Sri Lanka,11-13,2.52631578947
3772,Nuwan Kulasekara,2012-06-03,1,Pakistan,12.0,2.0,25,17,Sri Lanka,11-13,2.88
3773,Nuwan Kulasekara,2012-09-18,2,Zimbabwe,15.0,0.0,19,11,Sri Lanka,11-13,4.73684210526
3774,Nuwan Kulasekara,2012-09-22,1,South Africa,9.0,0.0,6,2,Sri Lanka,11-13,9.0
3775,Nuwan Kulasekara,2012-09-27,1,New Zealand,31.0,2.0,26,11,Sri Lanka,11-13,7.15384615385
3776,Nuwan Kulasekara,2012-09-29,1,West Indies,28.0,1.0,24,15,Sri Lanka,11-13,7.0
3777,Nuwan Kulasekara,2012-10-01,2,England,21.0,1.0,25,16,Sri Lanka,11-13,5.04
3778,Nuwan Kulasekara,2012-10-04,2,Pakistan,13.0,0.0,20,13,Sri Lanka,11-13,3.9
3779,Nuwan Kulasekara,2012-10-07,1,West Indies,21.0,0.0,19,10,Sri Lanka,11-13,6.63157894737
3780,Nuwan Kulasekara,2013-01-26,1,Australia,21.0,1.0,24,8,Sri Lanka,11-13,5.25
3781,Nuwan Kulasekara,2013-01-28,2,Australia,17.0,1.0,19,9,Sri Lanka,11-13,5.36842105263
3782,Nuwan Kulasekara,2013-08-04,1,South Africa,21.0,2.0,25,13,Sri Lanka,11-13,5.04
3783,Nuwan Kulasekara,2013-08-06,1,South Africa,33.0,1.0,26,13,Sri Lanka,11-13,7.61538461538
3784,Nuwan Kulasekara,2013-11-21,1,New Zealand,31.0,1.0,24,8,Sri Lanka,11-13,7.75
3785,Nuwan Kulasekara,2013-12-11,2,Pakistan,30.0,0.0,19,8,Sri Lanka,11-13,9.47368421053
3786,Nuwan Kulasekara,2013-12-13,2,Pakistan,21.0,2.0,22,10,Sri Lanka,11-13,5.72727272727
3787,Nuwan Kulasekara,2014-02-12,2,Bangladesh,29.0,2.0,24,12,Sri Lanka,14-16,7.25
3788,Nuwan Kulasekara,2014-02-14,1,Bangladesh,31.0,3.0,25,12,Sri Lanka,14-16,7.44
3789,Nuwan Kulasekara,2014-03-22,2,South Africa,23.0,1.0,18,7,Sri Lanka,14-16,7.66666666667
3790,Nuwan Kulasekara,2014-03-24,1,Netherlands,0.0,1.0,12,12,Sri Lanka,14-16,0.0
3791,Nuwan Kulasekara,2014-03-27,2,England,30.0,4.0,26,14,Sri Lanka,14-16,6.92307692308
3792,Nuwan Kulasekara,2014-03-31,2,New Zealand,13.0,0.0,20,14,Sri Lanka,14-16,3.9
3793,Nuwan Kulasekara,2014-04-03,2,West Indies,16.0,1.0,19,12,Sri Lanka,14-16,5.05263157895
3794,Nuwan Kulasekara,2014-04-06,1,India,29.0,1.0,24,10,Sri Lanka,14-16,7.25
3795,Nuwan Kulasekara,2014-05-20,2,England,35.0,1.0,28,14,Sri Lanka,14-16,7.5
3796,Nuwan Kulasekara,2015-11-09,2,West Indies,34.0,0.0,27,11,Sri Lanka,14-16,7.55555555556
3797,Nuwan Kulasekara,2015-11-11,1,West Indies,21.0,0.0,25,11,Sri Lanka,14-16,5.04
3798,Nuwan Kulasekara,2016-01-07 00:00:00,1,New Zealand,26.0,2.0,24,8,Sri Lanka,14-16,6.5
3799,Nuwan Kulasekara,2016-02-25 00:00:00,2,United Arab Emirates,9.0,3.0,25,18,Sri Lanka,14-16,2.16
3800,Nuwan Kulasekara,2016-02-28 00:00:00,1,Bangladesh,44.0,1.0,24,9,Sri Lanka,14-16,11.0
3801,Nuwan Kulasekara,2016-03-01 00:00:00,2,India,21.0,2.0,18,10,Sri Lanka,14-16,7.0
3802,Nuwan Kulasekara,2016-03-04 00:00:00,2,Pakistan,20.0,1.0,24,13,Sri Lanka,14-16,5.0
3803,Oliver Pitcher,2008-08-03,2,Scotland,7.0,0.0,6,1,Bermuda,08-10,7.0
3804,Paras Khadka,2014-03-16,2,Hong Kong,7.0,1.0,12,8,Nepal,14-16,3.5
3805,Paras Khadka,2014-03-18,2,Bangladesh,23.0,0.0,18,7,Nepal,14-16,7.66666666667
3806,Paras Khadka,2014-03-20,2,Afghanistan,14.0,0.0,18,9,Nepal,14-16,4.66666666667
3807,Paras Khadka,2014-11-24,2,Hong Kong,3.0,1.0,5,3,Nepal,14-16,3.6
3808,Paras Khadka,2015-06-30,1,Netherlands,18.0,0.0,25,9,Nepal,14-16,4.32
3809,Paras Khadka,2015-07-01,1,Netherlands,38.0,0.0,25,6,Nepal,14-16,9.12
3810,Paras Khadka,2015-07-02,1,Netherlands,9.0,0.0,6,0,Nepal,14-16,9.0
3811,Paras Khadka,2015-07-03,1,Netherlands,7.0,0.0,6,2,Nepal,14-16,7.0
3812,Paras Khadka,2015-07-13,2,Ireland,6.0,0.0,14,11,Nepal,14-16,2.57142857143
3813,Paras Khadka,2015-07-15,2,Hong Kong,5.0,0.0,20,15,Nepal,14-16,1.5
3814,Paras Khadka,2015-07-17,2,Papua New Guinea,28.0,0.0,25,12,Nepal,14-16,6.72
3815,Parth Desai,2012-03-23,2,Scotland,28.0,1.0,19,6,Canada,11-13,8.84210526316
3816,Parvinder Awana,2012-12-20,1,England,29.0,0.0,12,1,India,11-13,14.5
3817,Parvinder Awana,2012-12-22,2,England,42.0,0.0,24,8,India,11-13,10.5
3818,Pat Cummins,2011-10-13,1,South Africa,23.0,3.0,26,13,Australia,11-13,5.30769230769
3819,Pat Cummins,2011-10-16,2,South Africa,23.0,2.0,27,16,Australia,11-13,5.11111111111
3820,Pat Cummins,2012-09-05,2,Pakistan,13.0,1.0,19,13,Australia,11-13,4.10526315789
3821,Pat Cummins,2012-09-07,1,Pakistan,36.0,1.0,25,10,Australia,11-13,8.64
3822,Pat Cummins,2012-09-10,2,Pakistan,15.0,3.0,24,18,Australia,11-13,3.75
3823,Pat Cummins,2012-09-19,1,Ireland,29.0,0.0,24,11,Australia,11-13,7.25
3824,Pat Cummins,2012-09-22,1,West Indies,40.0,1.0,25,11,Australia,11-13,9.6
3825,Pat Cummins,2012-09-28,1,India,16.0,3.0,24,13,Australia,11-13,4.0
3826,Pat Cummins,2012-09-30,1,South Africa,31.0,0.0,26,10,Australia,11-13,7.15384615385
3827,Pat Cummins,2012-10-02,1,Pakistan,41.0,1.0,25,9,Australia,11-13,9.84
3828,Pat Cummins,2012-10-05,1,West Indies,35.0,1.0,25,9,Australia,11-13,8.4
3829,Pat Cummins,2014-11-05,2,South Africa,19.0,1.0,26,12,Australia,14-16,4.38461538462
3830,Pat Cummins,2014-11-07,1,South Africa,11.0,1.0,24,13,Australia,14-16,2.75
3831,Pat Cummins,2014-11-09,1,South Africa,23.0,1.0,24,11,Australia,14-16,5.75
3832,Pat Cummins,2015-08-31,1,England,25.0,2.0,24,12,Australia,14-16,6.25
3833,Paul Collingwood,2005-06-13,2,Australia,8.0,2.0,12,6,England,05-07,4.0
3834,Paul Collingwood,2006-06-15,1,Sri Lanka,21.0,3.0,25,11,England,05-07,5.04
3835,Paul Collingwood,2006-08-28,2,Pakistan,19.0,0.0,12,3,England,05-07,9.5
3836,Paul Collingwood,2007-01-09,1,Australia,36.0,1.0,24,6,England,05-07,9.0
3837,Paul Collingwood,2007-06-28,1,West Indies,17.0,0.0,6,1,England,05-07,17.0
3838,Paul Collingwood,2007-06-29,1,West Indies,21.0,2.0,12,2,England,05-07,10.5
3839,Paul Collingwood,2007-09-13,2,Zimbabwe,22.0,1.0,13,3,England,05-07,10.1538461538
3840,Paul Collingwood,2007-09-14,2,Australia,16.0,0.0,6,1,England,05-07,16.0
3841,Paul Collingwood,2007-09-18,1,New Zealand,30.0,1.0,18,4,England,05-07,10.0
3842,Paul Collingwood,2007-09-19,1,India,13.0,0.0,6,1,England,05-07,13.0
3843,Paul Collingwood,2008-02-05,2,New Zealand,15.0,1.0,6,1,England,08-10,15.0
3844,Paul Collingwood,2008-06-13,1,New Zealand,17.0,1.0,12,3,England,08-10,8.5
3845,Paul Collingwood,2009-03-15,2,West Indies,8.0,0.0,6,2,England,08-10,8.0
3846,Paul Collingwood,2009-06-05,2,Netherlands,17.0,1.0,12,4,England,08-10,8.5
3847,Paul Collingwood,2010-02-19,1,Pakistan,9.0,0.0,6,2,England,08-10,9.0
3848,Paul Collingwood,2010-02-20,2,Pakistan,20.0,0.0,12,3,England,08-10,10.0
3849,Paul Collingwood,2010-05-06,1,Pakistan,10.0,0.0,6,1,England,08-10,10.0
3850,Paul Collingwood,2010-09-05,1,Pakistan,8.0,0.0,6,2,England,08-10,8.0
3851,Paul Hitchcock,2008-02-07,1,England,42.0,2.0,19,6,New Zealand,08-10,13.2631578947
3852,Paul Stirling,2010-02-03,1,Canada,12.0,0.0,6,0,Ireland,08-10,12.0
3853,Paul Stirling,2010-04-30,1,West Indies,14.0,0.0,13,4,Ireland,08-10,6.46153846154
3854,Paul Stirling,2012-02-22,1,Kenya,20.0,1.0,24,12,Ireland,11-13,5.0
3855,Paul Stirling,2012-02-23,1,Kenya,18.0,2.0,26,13,Ireland,11-13,4.15384615385
3856,Paul Stirling,2012-02-24,2,Kenya,21.0,0.0,26,13,Ireland,11-13,4.84615384615
3857,Paul Stirling,2012-03-18,2,Scotland,32.0,0.0,24,6,Ireland,11-13,8.0
3858,Paul Stirling,2012-03-22,1,Canada,27.0,0.0,24,8,Ireland,11-13,6.75
3859,Paul Stirling,2012-03-23,1,Netherlands,9.0,1.0,12,3,Ireland,11-13,4.5
3860,Paul Stirling,2012-03-24,1,Afghanistan,17.0,1.0,12,4,Ireland,11-13,8.5
3861,Paul Stirling,2012-07-18,1,Bangladesh,37.0,2.0,25,7,Ireland,11-13,8.88
3862,Paul Stirling,2012-07-21,2,Bangladesh,21.0,3.0,24,9,Ireland,11-13,5.25
3863,Paul Stirling,2012-09-19,2,Australia,13.0,0.0,6,1,Ireland,11-13,13.0
3864,Paul Stirling,2013-11-30,2,Afghanistan,22.0,0.0,12,3,Ireland,11-13,11.0
3865,Paul Stirling,2014-02-19,1,West Indies,14.0,0.0,12,8,Ireland,14-16,7.0
3866,Paul Stirling,2014-02-21,1,West Indies,4.0,0.0,6,2,Ireland,14-16,4.0
3867,Paul Stirling,2014-03-17,1,Zimbabwe,23.0,0.0,25,11,Ireland,14-16,5.52
3868,Paul Stirling,2014-03-19,1,United Arab Emirates,6.0,2.0,20,16,Ireland,14-16,1.8
3869,Paul Stirling,2014-03-21,2,Netherlands,24.0,0.0,12,3,Ireland,14-16,12.0
3870,Paul Stirling,2016-02-09 00:00:00,1,Papua New Guinea,19.0,1.0,24,11,Ireland,14-16,4.75
3871,Paul Stirling,2016-02-16 00:00:00,1,United Arab Emirates,14.0,0.0,13,3,Ireland,14-16,6.46153846154
3872,Paul van Meekeren,2013-04-20,2,Kenya,33.0,0.0,19,7,Netherlands,11-13,10.4210526316
3873,Paul van Meekeren,2013-11-22,1,Scotland,20.0,0.0,12,6,Netherlands,11-13,10.0
3874,Paul van Meekeren,2013-11-23,2,Kenya,7.0,1.0,14,9,Netherlands,11-13,3.0
3875,Paul van Meekeren,2015-06-30,2,Nepal,4.0,0.0,7,3,Netherlands,14-16,3.42857142857
3876,Paul van Meekeren,2015-07-01,2,Nepal,6.0,2.0,20,15,Netherlands,14-16,1.8
3877,Paul van Meekeren,2015-07-02,2,Nepal,16.0,0.0,24,12,Netherlands,14-16,4.0
3878,Paul van Meekeren,2015-07-03,2,Nepal,31.0,0.0,27,8,Netherlands,14-16,6.88888888889
3879,Paul van Meekeren,2015-07-12,1,United Arab Emirates,16.0,0.0,13,6,Netherlands,14-16,7.38461538462
3880,Paul van Meekeren,2015-07-25,1,Ireland,14.0,2.0,24,14,Netherlands,14-16,3.5
3881,Paul van Meekeren,2016-02-03 00:00:00,2,United Arab Emirates,21.0,1.0,18,13,Netherlands,14-16,7.0
3882,Paul van Meekeren,2016-02-05 00:00:00,1,Scotland,11.0,0.0,20,10,Netherlands,14-16,3.3
3883,Pawan Negi,2016-03-03 00:00:00,1,United Arab Emirates,16.0,2.0,18,8,India,14-16,5.33333333333
3884,Peter Borren,2008-08-02,2,Kenya,57.0,5.0,47,17,Netherlands,08-10,7.27659574468
3885,Peter Borren,2008-08-04,1,Scotland,21.0,1.0,24,12,Netherlands,08-10,5.25
3886,Peter Borren,2009-06-05,1,England,26.0,1.0,25,6,Netherlands,08-10,6.24
3887,Peter Borren,2009-06-09,1,Pakistan,34.0,1.0,24,3,Netherlands,08-10,8.5
3888,Peter Borren,2010-02-09,1,Canada,25.0,0.0,18,2,Netherlands,08-10,8.33333333333
3889,Peter Borren,2010-02-11,1,Kenya,16.0,0.0,24,13,Netherlands,08-10,4.0
3890,Peter Borren,2010-02-12,1,Afghanistan,24.0,1.0,24,6,Netherlands,08-10,6.0
3891,Peter Borren,2010-02-13,1,Ireland,31.0,0.0,24,7,Netherlands,08-10,7.75
3892,Peter Borren,2012-03-13,2,Canada,14.0,2.0,18,7,Netherlands,11-13,4.66666666667
3893,Peter Borren,2012-03-14,2,Afghanistan,18.0,1.0,12,3,Netherlands,11-13,9.0
3894,Peter Borren,2012-03-22,1,Scotland,30.0,1.0,26,8,Netherlands,11-13,6.92307692308
3895,Peter Borren,2012-03-23,2,Ireland,8.0,0.0,4,1,Netherlands,11-13,12.0
3896,Peter Borren,2012-07-25,2,Bangladesh,13.0,0.0,12,4,Netherlands,11-13,6.5
3897,Peter Borren,2012-07-26,1,Bangladesh,22.0,0.0,18,6,Netherlands,11-13,7.33333333333
3898,Peter Borren,2013-11-22,1,Scotland,26.0,1.0,24,8,Netherlands,11-13,6.5
3899,Peter Borren,2013-11-23,2,Kenya,17.0,1.0,25,11,Netherlands,11-13,4.08
3900,Peter Borren,2013-11-28,1,Scotland,37.0,0.0,24,7,Netherlands,11-13,9.25
3901,Peter Borren,2014-03-19,2,Zimbabwe,12.0,0.0,12,1,Netherlands,14-16,6.0
3902,Peter Borren,2014-03-21,1,Ireland,18.0,0.0,13,4,Netherlands,14-16,8.30769230769
3903,Peter Borren,2014-03-29,2,New Zealand,10.0,0.0,12,2,Netherlands,14-16,5.0
3904,Peter Borren,2014-03-31,2,England,18.0,2.0,18,3,Netherlands,14-16,6.0
3905,Peter Borren,2015-06-30,2,Nepal,13.0,1.0,13,3,Netherlands,14-16,6.0
3906,Peter Borren,2015-07-02,2,Nepal,24.0,1.0,18,2,Netherlands,14-16,8.0
3907,Peter Borren,2015-07-12,1,United Arab Emirates,10.0,0.0,12,3,Netherlands,14-16,5.0
3908,Peter Borren,2015-07-25,1,Ireland,13.0,0.0,6,1,Netherlands,14-16,13.0
3909,Peter Borren,2016-02-03 00:00:00,2,United Arab Emirates,9.0,1.0,14,10,Netherlands,14-16,3.85714285714
3910,Peter Borren,2016-02-05 00:00:00,1,Scotland,15.0,0.0,12,1,Netherlands,14-16,7.5
3911,Peter Connell,2008-08-02,1,Scotland,11.0,1.0,25,21,Ireland,08-10,2.64
3912,Peter Connell,2008-08-03,2,Bermuda,6.0,3.0,14,8,Ireland,08-10,2.57142857143
3913,Peter Connell,2008-08-04,1,Kenya,16.0,2.0,24,16,Ireland,08-10,4.0
3914,Peter Connell,2009-06-11,1,New Zealand,14.0,0.0,6,1,Ireland,08-10,14.0
3915,Peter Connell,2010-02-09,1,Afghanistan,17.0,0.0,26,16,Ireland,08-10,3.92307692308
3916,Peter Connell,2010-02-11,2,Scotland,17.0,2.0,24,16,Ireland,08-10,4.25
3917,Peter Connell,2010-02-13,2,Netherlands,65.0,2.0,43,17,Ireland,08-10,9.06976744186
3918,Peter Ongondo,2007-09-01,2,Bangladesh,20.0,2.0,26,18,Kenya,05-07,4.61538461538
3919,Peter Ongondo,2007-09-04,2,Pakistan,8.0,1.0,20,16,Kenya,05-07,2.4
3920,Peter Ongondo,2007-09-12,2,New Zealand,20.0,0.0,20,13,Kenya,05-07,6.0
3921,Peter Ongondo,2007-09-14,1,Sri Lanka,52.0,0.0,25,5,Kenya,05-07,12.48
3922,Peter Ongondo,2008-08-02,1,Netherlands,35.0,1.0,24,8,Kenya,08-10,8.75
3923,Peter Ongondo,2008-08-03,1,Canada,18.0,2.0,18,8,Kenya,08-10,6.0
3924,Peter Ongondo,2008-08-04,2,Scotland,24.0,0.0,44,31,Kenya,08-10,3.27272727273
3925,Peter Siddle,2009-02-15,2,New Zealand,23.0,2.0,25,12,Australia,08-10,5.52
3926,Peter Siddle,2010-10-31,2,Sri Lanka,34.0,1.0,24,10,Australia,08-10,8.5
3927,Phil Eaglestone,2010-02-03,1,Canada,15.0,0.0,13,6,Ireland,08-10,6.92307692308
3928,Pieter Seelaar,2008-08-02,2,Kenya,38.0,2.0,48,22,Netherlands,08-10,4.75
3929,Pieter Seelaar,2008-08-04,1,Scotland,20.0,1.0,24,10,Netherlands,08-10,5.0
3930,Pieter Seelaar,2009-06-05,1,England,33.0,1.0,24,3,Netherlands,08-10,8.25
3931,Pieter Seelaar,2009-06-09,1,Pakistan,36.0,2.0,24,7,Netherlands,08-10,9.0
3932,Pieter Seelaar,2010-02-09,1,Canada,18.0,2.0,24,11,Netherlands,08-10,4.5
3933,Pieter Seelaar,2010-02-11,1,Kenya,18.0,4.0,25,12,Netherlands,08-10,4.32
3934,Pieter Seelaar,2010-02-12,1,Afghanistan,25.0,1.0,24,9,Netherlands,08-10,6.25
3935,Pieter Seelaar,2010-02-13,1,Ireland,25.0,1.0,18,4,Netherlands,08-10,8.33333333333
3936,Pieter Seelaar,2012-03-13,2,Canada,16.0,3.0,18,6,Netherlands,11-13,5.33333333333
3937,Pieter Seelaar,2012-03-14,2,Afghanistan,21.0,0.0,24,10,Netherlands,11-13,5.25
3938,Pieter Seelaar,2012-03-22,1,Scotland,24.0,2.0,25,11,Netherlands,11-13,5.76
3939,Pieter Seelaar,2012-03-23,2,Ireland,19.0,1.0,24,11,Netherlands,11-13,4.75
3940,Pieter Seelaar,2012-07-25,2,Bangladesh,33.0,0.0,18,6,Netherlands,11-13,11.0
3941,Pieter Seelaar,2013-04-19,2,Kenya,19.0,0.0,12,4,Netherlands,11-13,9.5
3942,Pieter Seelaar,2013-04-20,2,Kenya,9.0,1.0,13,7,Netherlands,11-13,4.15384615385
3943,Pieter Seelaar,2014-03-17,1,United Arab Emirates,13.0,0.0,12,3,Netherlands,14-16,6.5
3944,Pieter Seelaar,2014-03-19,2,Zimbabwe,9.0,2.0,12,6,Netherlands,14-16,4.5
3945,Pieter Seelaar,2014-03-21,1,Ireland,15.0,0.0,12,3,Netherlands,14-16,7.5
3946,Pieter Seelaar,2014-03-27,1,South Africa,9.0,0.0,6,1,Netherlands,14-16,9.0
3947,Pieter Seelaar,2014-03-29,2,New Zealand,16.0,0.0,12,4,Netherlands,14-16,8.0
3948,Pieter Seelaar,2014-03-31,2,England,12.0,0.0,14,6,Netherlands,14-16,5.14285714286
3949,Pieter Seelaar,2015-06-30,2,Nepal,11.0,0.0,12,7,Netherlands,14-16,5.5
3950,Pieter Seelaar,2015-07-02,2,Nepal,18.0,1.0,12,4,Netherlands,14-16,9.0
3951,Pieter Seelaar,2015-07-03,2,Nepal,7.0,0.0,6,0,Netherlands,14-16,7.0
3952,Pieter Seelaar,2015-07-09,1,Afghanistan,8.0,0.0,6,3,Netherlands,14-16,8.0
3953,Pieter Seelaar,2015-07-11,2,Scotland,19.0,2.0,18,6,Netherlands,14-16,6.33333333333
3954,Pieter Seelaar,2015-07-25,1,Ireland,21.0,0.0,12,1,Netherlands,14-16,10.5
3955,Pipi Raho,2016-02-07 00:00:00,1,Ireland,11.0,3.0,12,4,Papua New Guinea,14-16,5.5
3956,Pipi Raho,2016-02-09 00:00:00,2,Ireland,9.0,0.0,6,1,Papua New Guinea,14-16,9.0
3957,Piyush Chawla,2010-05-02,2,South Africa,27.0,1.0,18,4,India,08-10,9.0
3958,Piyush Chawla,2010-05-11,2,Sri Lanka,28.0,0.0,24,10,India,08-10,7.0
3959,Piyush Chawla,2010-06-12,1,Zimbabwe,14.0,1.0,24,11,India,08-10,3.5
3960,Piyush Chawla,2012-09-23,2,England,13.0,2.0,24,13,India,11-13,3.25
3961,Piyush Chawla,2012-09-28,2,Australia,14.0,0.0,6,2,India,11-13,14.0
3962,Piyush Chawla,2012-12-20,1,England,24.0,0.0,18,4,India,11-13,8.0
3963,Piyush Chawla,2012-12-22,2,England,31.0,0.0,24,7,India,11-13,7.75
3964,Pragyan Ojha,2009-06-06,2,Bangladesh,21.0,4.0,24,10,India,08-10,5.25
3965,Pragyan Ojha,2009-06-10,1,Ireland,18.0,3.0,24,11,India,08-10,4.5
3966,Pragyan Ojha,2009-06-12,2,West Indies,29.0,1.0,18,2,India,08-10,9.66666666667
3967,Pragyan Ojha,2009-12-09,1,Sri Lanka,27.0,0.0,12,2,India,08-10,13.5
3968,Pragyan Ojha,2010-06-12,1,Zimbabwe,10.0,2.0,25,15,India,08-10,2.4
3969,Pragyan Ojha,2010-06-13,1,Zimbabwe,26.0,1.0,24,6,India,08-10,6.5
3970,Praveen Kumar,2008-02-01,2,Australia,15.0,1.0,12,7,India,08-10,7.5
3971,Praveen Kumar,2010-05-01,1,Afghanistan,14.0,2.0,18,11,India,08-10,4.66666666667
3972,Praveen Kumar,2010-05-02,2,South Africa,3.0,0.0,6,3,India,08-10,3.0
3973,Praveen Kumar,2011-01-09,2,South Africa,16.0,1.0,19,10,India,11-13,5.05263157895
3974,Praveen Kumar,2011-06-04,2,West Indies,27.0,1.0,24,9,India,11-13,6.75
3975,Praveen Kumar,2011-08-31,2,England,27.0,1.0,24,9,India,11-13,6.75
3976,Praveen Kumar,2011-10-29,2,England,13.0,0.0,6,0,India,11-13,13.0
3977,Praveen Kumar,2012-02-01,1,Australia,34.0,0.0,18,4,India,11-13,11.3333333333
3978,Praveen Kumar,2012-02-03,1,Australia,20.0,2.0,19,10,India,11-13,6.31578947368
3979,Praveen Kumar,2012-03-30,1,South Africa,21.0,0.0,13,4,India,11-13,9.69230769231
3980,Preston Mommsen,2012-03-13,2,Kenya,31.0,2.0,25,9,Scotland,11-13,7.44
3981,Preston Mommsen,2012-03-18,1,Ireland,29.0,1.0,32,13,Scotland,11-13,5.4375
3982,Preston Mommsen,2012-03-22,2,Netherlands,26.0,0.0,25,9,Scotland,11-13,6.24
3983,Preston Mommsen,2012-03-23,1,Canada,20.0,0.0,27,18,Scotland,11-13,4.44444444444
3984,Preston Mommsen,2012-07-24,2,Bangladesh,24.0,1.0,19,5,Scotland,11-13,7.57894736842
3985,Preston Mommsen,2013-03-03,1,Afghanistan,9.0,0.0,6,0,Scotland,11-13,9.0
3986,Preston Mommsen,2013-03-04,2,Afghanistan,23.0,1.0,18,8,Scotland,11-13,7.66666666667
3987,Prosper Utseya,2007-09-12,1,Australia,28.0,1.0,24,8,Zimbabwe,05-07,7.0
3988,Prosper Utseya,2007-09-13,1,England,27.0,1.0,24,4,Zimbabwe,05-07,6.75
3989,Prosper Utseya,2008-10-10,2,Sri Lanka,19.0,2.0,18,4,Zimbabwe,08-10,6.33333333333
3990,Prosper Utseya,2008-10-11,1,Canada,18.0,2.0,30,14,Zimbabwe,08-10,3.6
3991,Prosper Utseya,2008-10-12,2,Pakistan,5.0,0.0,25,20,Zimbabwe,08-10,1.2
3992,Prosper Utseya,2008-10-13,2,Canada,26.0,3.0,24,17,Zimbabwe,08-10,6.5
3993,Prosper Utseya,2010-02-28,2,West Indies,10.0,1.0,26,18,Zimbabwe,08-10,2.30769230769
3994,Prosper Utseya,2010-05-03,1,Sri Lanka,30.0,1.0,26,7,Zimbabwe,08-10,6.92307692308
3995,Prosper Utseya,2010-05-04,2,New Zealand,21.0,1.0,24,11,Zimbabwe,08-10,5.25
3996,Prosper Utseya,2010-06-12,2,India,12.0,0.0,12,6,Zimbabwe,08-10,6.0
3997,Prosper Utseya,2010-10-08,2,South Africa,41.0,2.0,23,7,Zimbabwe,08-10,10.6956521739
3998,Prosper Utseya,2010-10-10,1,South Africa,28.0,2.0,24,10,Zimbabwe,08-10,7.0
3999,Prosper Utseya,2011-09-18,1,Pakistan,33.0,0.0,24,7,Zimbabwe,11-13,8.25
4000,Prosper Utseya,2011-10-15,2,New Zealand,10.0,0.0,12,5,Zimbabwe,11-13,5.0
4001,Prosper Utseya,2011-10-17,1,New Zealand,44.0,0.0,19,4,Zimbabwe,11-13,13.8947368421
4002,Prosper Utseya,2012-02-11,2,New Zealand,17.0,0.0,13,5,Zimbabwe,11-13,7.84615384615
4003,Prosper Utseya,2012-02-14,2,New Zealand,37.0,0.0,25,7,Zimbabwe,11-13,8.88
4004,Prosper Utseya,2012-09-18,1,Sri Lanka,23.0,1.0,26,12,Zimbabwe,11-13,5.30769230769
4005,Prosper Utseya,2012-09-20,2,South Africa,13.0,0.0,12,3,Zimbabwe,11-13,6.5
4006,Prosper Utseya,2013-03-02,2,West Indies,24.0,0.0,25,9,Zimbabwe,11-13,5.76
4007,Prosper Utseya,2013-03-03,1,West Indies,19.0,1.0,26,10,Zimbabwe,11-13,4.38461538462
4008,Prosper Utseya,2013-05-11,2,Bangladesh,32.0,2.0,25,10,Zimbabwe,11-13,7.68
4009,Prosper Utseya,2013-05-12,1,Bangladesh,14.0,1.0,24,12,Zimbabwe,11-13,3.5
4010,Prosper Utseya,2013-08-23,1,Pakistan,14.0,1.0,25,13,Zimbabwe,11-13,3.36
4011,Prosper Utseya,2013-08-24,1,Pakistan,35.0,0.0,24,8,Zimbabwe,11-13,8.75
4012,Prosper Utseya,2014-03-17,2,Ireland,37.0,0.0,25,4,Zimbabwe,14-16,8.88
4013,Prosper Utseya,2014-03-19,1,Netherlands,24.0,1.0,24,13,Zimbabwe,14-16,6.0
4014,Prosper Utseya,2014-03-21,1,United Arab Emirates,17.0,0.0,25,11,Zimbabwe,14-16,4.08
4015,Prosper Utseya,2015-05-24,2,Pakistan,30.0,2.0,25,6,Zimbabwe,14-16,7.2
4016,Prosper Utseya,2015-07-17,1,India,26.0,1.0,25,6,Zimbabwe,14-16,6.24
4017,Prosper Utseya,2015-07-19,2,India,17.0,1.0,19,10,Zimbabwe,14-16,5.36842105263
4018,Prosper Utseya,2015-08-09,1,New Zealand,30.0,0.0,12,1,Zimbabwe,14-16,15.0
4019,Prosper Utseya,2015-09-27,1,Pakistan,32.0,0.0,24,8,Zimbabwe,14-16,8.0
4020,Prosper Utseya,2015-09-29,1,Pakistan,20.0,1.0,12,4,Zimbabwe,14-16,10.0
4021,Qadeer Ahmed,2015-11-22,1,Oman,33.0,2.0,25,11,United Arab Emirates,14-16,7.92
4022,Qadeer Ahmed,2016-02-03 00:00:00,1,Netherlands,16.0,0.0,19,9,United Arab Emirates,14-16,5.05263157895
4023,Qadeer Ahmed,2016-02-04 00:00:00,2,Scotland,38.0,1.0,24,8,United Arab Emirates,14-16,9.5
4024,Qadeer Ahmed,2016-02-14 00:00:00,1,Ireland,2.0,1.0,18,16,United Arab Emirates,14-16,0.666666666667
4025,Qadeer Ahmed,2016-02-16 00:00:00,2,Ireland,24.0,0.0,12,5,United Arab Emirates,14-16,12.0
4026,Qadeer Ahmed,2016-02-22 00:00:00,2,Oman,25.0,2.0,24,12,United Arab Emirates,14-16,6.25
4027,Qadeer Ahmed,2016-02-25 00:00:00,1,Sri Lanka,18.0,0.0,12,5,United Arab Emirates,14-16,9.0
4028,Qadeer Ahmed,2016-03-03 00:00:00,2,India,23.0,1.0,12,4,United Arab Emirates,14-16,11.5
4029,RP Singh,2007-09-14,2,Pakistan,20.0,1.0,27,18,India,05-07,4.44444444444
4030,RP Singh,2007-09-16,1,New Zealand,27.0,5.0,26,14,India,05-07,6.23076923077
4031,RP Singh,2007-09-19,2,England,25.0,2.0,25,10,India,05-07,6.0
