,batsman_name,date,inning,runs_scored,num_out,balls_faced,num_fours,num_sixes,num_dots,batting_order,wicket_method,caught,not out,leg before wicket,bowled,hit wicket,run out,stumped,retired not out (hurt),team,year,strike_rate
3504,Kevin O'Brien,2014-03-19,2,0.0,1.0,2,0,0,2,4.0,caught,True,False,False,False,False,False,False,False,Ireland,14-16,0.0
3505,Kevin O'Brien,2014-03-21,1,42.0,0.0,16,2,4,1,5.0,not out,False,True,False,False,False,False,False,False,Ireland,14-16,262.5
3506,Kevin O'Brien,2015-06-18,1,30.0,1.0,19,4,1,7,5.0,caught,True,False,False,False,False,False,False,False,Ireland,14-16,157.894736842
3507,Kevin O'Brien,2015-06-20,1,36.0,2.0,30,2,1,11,5.0,caught,True,False,False,False,False,False,False,False,Ireland,14-16,120.0
3508,Kevin O'Brien,2015-07-13,2,1.0,0.0,1,0,0,0,4.0,not out,False,True,False,False,False,False,False,False,Ireland,14-16,100.0
3509,Kevin O'Brien,2015-07-15,1,4.0,1.0,2,1,0,1,4.0,caught,True,False,False,False,False,False,False,False,Ireland,14-16,200.0
3510,Kevin O'Brien,2015-07-17,2,5.0,0.0,10,0,0,6,4.0,not out,False,True,False,False,False,False,False,False,Ireland,14-16,50.0
3511,Kevin O'Brien,2015-07-25,1,33.0,1.0,18,0,3,4,5.0,caught,True,False,False,False,False,False,False,False,Ireland,14-16,183.333333333
3512,Kevin O'Brien,2016-02-06,2,19.0,0.0,16,0,1,4,5.0,not out,False,True,False,False,False,False,False,False,Ireland,14-16,118.75
3513,Kevin O'Brien,2016-02-09,2,0.0,1.0,1,0,0,1,5.0,caught,True,False,False,False,False,False,False,False,Ireland,14-16,0.0
3514,Kevin O'Brien,2016-02-14,1,23.0,1.0,29,2,0,13,6.0,bowled,False,False,False,True,False,False,False,False,Ireland,14-16,79.3103448276
3515,Kevin Pietersen,2005-06-13,1,34.0,1.0,18,3,1,2,4.0,caught,True,False,False,False,False,False,False,False,England,05-07,188.888888889
3516,Kevin Pietersen,2006-06-15,2,17.0,1.0,16,1,0,5,3.0,caught,True,False,False,False,False,False,False,False,England,05-07,106.25
3517,Kevin Pietersen,2006-08-28,1,0.0,1.0,1,0,0,1,3.0,bowled,False,False,False,True,False,False,False,False,England,05-07,0.0
3518,Kevin Pietersen,2007-01-09,2,11.0,1.0,6,2,0,1,4.0,run out,False,False,False,False,False,True,False,False,England,05-07,183.333333333
3519,Kevin Pietersen,2007-06-28,2,16.0,1.0,11,2,0,2,4.0,run out,False,False,False,False,False,True,False,False,England,05-07,145.454545455
3520,Kevin Pietersen,2007-06-29,2,19.0,1.0,15,3,0,6,4.0,caught,True,False,False,False,False,False,False,False,England,05-07,126.666666667
3521,Kevin Pietersen,2007-09-13,1,79.0,1.0,38,7,4,9,4.0,caught,True,False,False,False,False,False,False,False,England,05-07,207.894736842
3522,Kevin Pietersen,2007-09-14,1,21.0,1.0,20,2,0,5,4.0,bowled,False,False,False,True,False,False,False,False,England,05-07,105.0
3523,Kevin Pietersen,2007-09-16,2,15.0,1.0,14,3,0,8,3.0,run out,False,False,False,False,False,True,False,False,England,05-07,107.142857143
3524,Kevin Pietersen,2007-09-18,2,24.0,2.0,16,2,1,4,3.0,bowled,False,False,False,True,False,False,False,False,England,05-07,150.0
3525,Kevin Pietersen,2007-09-19,2,39.0,1.0,23,3,1,2,3.0,caught,True,False,False,False,False,False,False,False,England,05-07,169.565217391
3526,Kevin Pietersen,2008-02-05,1,43.0,1.0,23,6,1,5,3.0,caught,True,False,False,False,False,False,False,False,England,08-10,186.956521739
3527,Kevin Pietersen,2008-02-07,1,3.0,1.0,3,0,0,1,3.0,leg before wicket,False,False,True,False,False,False,False,False,England,08-10,100.0
3528,Kevin Pietersen,2008-06-13,2,42.0,0.0,42,5,0,18,3.0,not out,False,True,False,False,False,False,False,False,England,08-10,100.0
3529,Kevin Pietersen,2009-03-15,1,12.0,1.0,17,0,0,7,3.0,leg before wicket,False,False,True,False,False,False,False,False,England,08-10,70.5882352941
3530,Kevin Pietersen,2009-06-07,1,58.0,1.0,41,5,3,16,3.0,caught,True,False,False,False,False,False,False,False,England,08-10,141.463414634
3531,Kevin Pietersen,2009-06-11,1,19.0,1.0,17,4,0,10,3.0,caught,True,False,False,False,False,False,False,False,England,08-10,111.764705882
3532,Kevin Pietersen,2009-06-14,1,46.0,1.0,27,5,1,5,3.0,leg before wicket,False,False,True,False,False,False,False,False,England,08-10,170.37037037
3533,Kevin Pietersen,2009-06-15,1,31.0,1.0,20,5,0,6,3.0,caught,True,False,False,False,False,False,False,False,England,08-10,155.0
3534,Kevin Pietersen,2009-11-15,2,29.0,1.0,19,1,2,3,4.0,bowled,False,False,False,True,False,False,False,False,England,08-10,152.631578947
3535,Kevin Pietersen,2010-02-19,2,43.0,1.0,46,3,0,16,3.0,run out,False,False,False,False,False,True,False,False,England,08-10,93.4782608696
3536,Kevin Pietersen,2010-02-20,1,62.0,0.0,42,4,3,13,3.0,not out,False,True,False,False,False,False,False,False,England,08-10,147.619047619
3537,Kevin Pietersen,2010-05-03,1,24.0,1.0,20,1,1,7,3.0,caught,True,False,False,False,False,False,False,False,England,08-10,120.0
3538,Kevin Pietersen,2010-05-06,2,73.0,0.0,53,8,2,20,3.0,not out,False,True,False,False,False,False,False,False,England,08-10,137.735849057
3539,Kevin Pietersen,2010-05-08,1,53.0,1.0,33,8,1,12,3.0,caught,True,False,False,False,False,False,False,False,England,08-10,160.606060606
3540,Kevin Pietersen,2010-05-13,2,42.0,0.0,26,3,2,5,3.0,not out,False,True,False,False,False,False,False,False,England,08-10,161.538461538
3541,Kevin Pietersen,2010-05-16,2,47.0,1.0,34,4,1,10,3.0,caught,True,False,False,False,False,False,False,False,England,08-10,138.235294118
3542,Kevin Pietersen,2011-01-12,2,25.0,1.0,11,3,1,3,3.0,caught,True,False,False,False,False,False,False,False,England,11-13,227.272727273
3543,Kevin Pietersen,2011-01-14,2,1.0,1.0,2,0,0,1,3.0,caught,True,False,False,False,False,False,False,False,England,11-13,50.0
3544,Kevin Pietersen,2011-06-25,1,41.0,1.0,29,3,2,9,3.0,bowled,False,False,False,True,False,False,False,False,England,11-13,141.379310345
3545,Kevin Pietersen,2011-08-31,2,33.0,0.0,25,5,0,9,3.0,not out,False,True,False,False,False,False,False,False,England,11-13,132.0
3546,Kevin Pietersen,2011-10-29,2,53.0,1.0,39,5,3,18,3.0,leg before wicket,False,False,True,False,False,False,False,False,England,11-13,135.897435897
3547,Kevin Pietersen,2012-02-23,2,33.0,1.0,22,4,1,8,1.0,caught,True,False,False,False,False,False,False,False,England,11-13,150.0
3548,Kevin Pietersen,2012-02-25,1,17.0,0.0,14,3,0,6,1.0,not out,False,True,False,False,False,False,False,False,England,11-13,121.428571429
3549,Kevin Pietersen,2012-02-27,1,62.0,1.0,55,6,1,18,1.0,run out,False,False,False,False,False,True,False,False,England,11-13,112.727272727
3550,Khalid Latif,2008-10-12,2,0.0,1.0,5,0,0,5,4.0,caught,True,False,False,False,False,False,False,False,Pakistan,08-10,0.0
3551,Khalid Latif,2010-02-05,2,6.0,1.0,8,1,0,5,4.0,leg before wicket,False,False,True,False,False,False,False,False,Pakistan,08-10,75.0
3552,Khalid Latif,2010-02-19,1,4.0,1.0,6,0,0,4,3.0,caught,True,False,False,False,False,False,False,False,Pakistan,08-10,66.6666666667
3553,Khalid Latif,2010-05-10,1,7.0,1.0,9,1,0,6,3.0,caught,True,False,False,False,False,False,False,False,Pakistan,08-10,77.7777777778
3554,Khalid Latif,2010-05-14,1,13.0,1.0,6,1,1,1,5.0,caught,True,False,False,False,False,False,False,False,Pakistan,08-10,216.666666667
3555,Khalid Latif,2012-06-01,2,3.0,1.0,12,0,0,10,4.0,caught,True,False,False,False,False,False,False,False,Pakistan,11-13,25.0
3556,Khalid Latif,2012-06-03,1,1.0,0.0,6,0,0,5,3.0,not out,False,True,False,False,False,False,False,False,Pakistan,11-13,16.6666666667
3557,Khawar Ali,2015-07-25,1,21.0,0.0,27,3,0,15,2.0,not out,False,True,False,False,False,False,False,False,Oman,14-16,77.7777777778
3558,Khawar Ali,2015-11-21,2,4.0,1.0,7,0,0,5,1.0,leg before wicket,False,False,True,False,False,False,False,False,Oman,14-16,57.1428571429
3559,Khawar Ali,2015-11-22,1,14.0,1.0,24,1,0,15,3.0,leg before wicket,False,False,True,False,False,False,False,False,Oman,14-16,58.3333333333
3560,Khawar Ali,2015-11-25,1,27.0,1.0,27,3,1,16,2.0,caught,True,False,False,False,False,False,False,False,Oman,14-16,100.0
3561,Khawar Ali,2015-11-26,1,18.0,1.0,13,4,0,7,1.0,caught,True,False,False,False,False,False,False,False,Oman,14-16,138.461538462
3562,Khawar Ali,2015-11-29,2,2.0,1.0,4,0,0,2,2.0,caught,True,False,False,False,False,False,False,False,Oman,14-16,50.0
3563,Khawar Ali,2015-11-30,2,38.0,1.0,40,3,1,20,3.0,caught,True,False,False,False,False,False,False,False,Oman,14-16,95.0
3564,Khurram Chohan,2010-02-04,1,8.0,0.0,4,0,1,1,7.0,not out,False,True,False,False,False,False,False,False,Canada,08-10,200.0
3565,Khurram Chohan,2010-02-09,1,7.0,1.0,7,1,0,3,9.0,run out,False,False,False,False,False,True,False,False,Canada,08-10,100.0
3566,Khurram Chohan,2010-02-10,1,3.0,1.0,3,0,0,1,8.0,caught,True,False,False,False,False,False,False,False,Canada,08-10,100.0
3567,Khurram Khan,2014-03-17,1,31.0,1.0,27,4,0,10,3.0,bowled,False,False,False,True,False,False,False,False,United Arab Emirates,14-16,114.814814815
3568,Khurram Khan,2014-03-19,1,16.0,1.0,21,1,0,8,3.0,caught,True,False,False,False,False,False,False,False,United Arab Emirates,14-16,76.1904761905
3569,Khurram Khan,2014-03-21,1,26.0,1.0,29,3,1,17,3.0,caught,True,False,False,False,False,False,False,False,United Arab Emirates,14-16,89.6551724138
3570,Khurram Manzoor,2016-02-27,1,10.0,0.0,19,1,0,15,3.0,not out,False,True,False,False,False,False,False,False,Pakistan,14-16,52.6315789474
3571,Khurram Manzoor,2016-02-29,2,0.0,1.0,2,0,0,2,3.0,caught,True,False,False,False,False,False,False,False,Pakistan,14-16,0.0
3572,Khurram Manzoor,2016-03-02,1,1.0,1.0,7,0,0,6,1.0,caught,True,False,False,False,False,False,False,False,Pakistan,14-16,14.2857142857
3573,Kieran Powell,2014-01-11,2,12.0,1.0,14,1,0,8,4.0,caught,True,False,False,False,False,False,False,False,West Indies,14-16,85.7142857143
3574,Kieron Pollard,2008-12-26,2,7.0,1.0,4,0,1,2,6.0,caught,True,False,False,False,False,False,False,False,West Indies,08-10,175.0
3575,Kieron Pollard,2008-12-28,2,38.0,1.0,24,4,2,8,6.0,caught,True,False,False,False,False,False,False,False,West Indies,08-10,158.333333333
3576,Kieron Pollard,2009-03-15,2,4.0,0.0,1,1,0,0,6.0,not out,False,True,False,False,False,False,False,False,West Indies,08-10,400.0
3577,Kieron Pollard,2009-06-10,2,19.0,0.0,12,3,0,4,7.0,not out,False,True,False,False,False,False,False,False,West Indies,08-10,158.333333333
3578,Kieron Pollard,2009-06-13,2,6.0,1.0,4,1,0,1,7.0,caught,True,False,False,False,False,False,False,False,West Indies,08-10,150.0
3579,Kieron Pollard,2009-06-15,2,9.0,1.0,6,0,1,3,5.0,bowled,False,False,False,True,False,False,False,False,West Indies,08-10,150.0
3580,Kieron Pollard,2009-06-19,2,3.0,0.0,12,0,0,9,7.0,not out,False,True,False,False,False,False,False,False,West Indies,08-10,25.0
3581,Kieron Pollard,2010-02-21,2,12.0,1.0,10,2,0,5,4.0,caught,True,False,False,False,False,False,False,False,West Indies,08-10,120.0
3582,Kieron Pollard,2010-02-23,1,5.0,1.0,9,0,0,5,4.0,bowled,False,False,False,True,False,False,False,False,West Indies,08-10,55.5555555556
3583,Kieron Pollard,2010-02-28,2,1.0,1.0,5,0,0,4,4.0,bowled,False,False,False,True,False,False,False,False,West Indies,08-10,20.0
3584,Kieron Pollard,2010-04-30,1,8.0,1.0,6,1,0,2,8.0,caught,True,False,False,False,False,False,False,False,West Indies,08-10,133.333333333
3585,Kieron Pollard,2010-05-03,2,0.0,0.0,1,0,0,1,3.0,not out,False,True,False,False,False,False,False,False,West Indies,08-10,0.0
3586,Kieron Pollard,2010-05-07,2,9.0,1.0,11,1,0,5,6.0,caught,True,False,False,False,False,False,False,False,West Indies,08-10,81.8181818182
3587,Kieron Pollard,2010-05-09,1,17.0,0.0,11,0,2,4,4.0,not out,False,True,False,False,False,False,False,False,West Indies,08-10,154.545454545
3588,Kieron Pollard,2010-05-11,1,13.0,1.0,14,1,1,9,7.0,stumped,False,False,False,False,False,False,True,False,West Indies,08-10,92.8571428571
3589,Kieron Pollard,2010-05-19,2,27.0,2.0,17,2,1,5,6.0,bowled,False,False,False,True,False,False,False,False,West Indies,08-10,158.823529412
3590,Kieron Pollard,2010-05-20,2,12.0,1.0,14,1,0,7,5.0,caught,True,False,False,False,False,False,False,False,West Indies,08-10,85.7142857143
3591,Kieron Pollard,2012-03-27,1,54.0,1.0,26,2,5,4,5.0,run out,False,False,False,False,False,True,False,False,West Indies,11-13,207.692307692
3592,Kieron Pollard,2012-03-30,1,1.0,1.0,3,0,0,2,3.0,caught,True,False,False,False,False,False,False,False,West Indies,11-13,33.3333333333
3593,Kieron Pollard,2012-06-24,1,23.0,0.0,14,1,2,5,6.0,not out,False,True,False,False,False,False,False,False,West Indies,11-13,164.285714286
3594,Kieron Pollard,2012-06-30,1,63.0,0.0,30,5,5,9,4.0,not out,False,True,False,False,False,False,False,False,West Indies,11-13,210.0
3595,Kieron Pollard,2012-09-22,1,10.0,1.0,8,2,0,4,6.0,caught,True,False,False,False,False,False,False,False,West Indies,11-13,125.0
3596,Kieron Pollard,2012-09-27,1,1.0,1.0,5,0,0,4,4.0,caught,True,False,False,False,False,False,False,False,West Indies,11-13,20.0
3597,Kieron Pollard,2012-09-29,1,1.0,1.0,6,0,0,5,5.0,bowled,False,False,False,True,False,False,False,False,West Indies,11-13,16.6666666667
3598,Kieron Pollard,2012-10-01,1,28.0,1.0,22,3,0,5,6.0,caught,True,False,False,False,False,False,False,False,West Indies,11-13,127.272727273
3599,Kieron Pollard,2012-10-05,1,38.0,1.0,15,3,3,4,5.0,caught,True,False,False,False,False,False,False,False,West Indies,11-13,253.333333333
3600,Kieron Pollard,2012-10-07,1,2.0,1.0,4,0,0,2,5.0,caught,True,False,False,False,False,False,False,False,West Indies,11-13,50.0
3601,Kieron Pollard,2012-12-10,1,15.0,1.0,10,0,2,5,5.0,bowled,False,False,False,True,False,False,False,False,West Indies,11-13,150.0
3602,Kieron Pollard,2013-02-13,1,26.0,2.0,17,2,1,5,4.0,caught,True,False,False,False,False,False,False,False,West Indies,11-13,152.941176471
3603,Kieron Pollard,2013-03-03,1,45.0,0.0,25,3,3,5,5.0,not out,False,True,False,False,False,False,False,False,West Indies,11-13,180.0
3604,Kieron Pollard,2013-07-27,1,49.0,1.0,37,4,2,13,6.0,run out,False,False,False,False,False,True,False,False,West Indies,11-13,132.432432432
3605,Kieron Pollard,2013-07-28,2,23.0,1.0,10,2,2,3,7.0,caught,True,False,False,False,False,False,False,False,West Indies,11-13,230.0
3606,Kieron Pollard,2014-07-05,1,16.0,1.0,18,0,1,8,5.0,caught,True,False,False,False,False,False,False,False,West Indies,14-16,88.8888888889
3607,Kieron Pollard,2014-07-06,1,13.0,1.0,12,2,0,5,5.0,caught,True,False,False,False,False,False,False,False,West Indies,14-16,108.333333333
3608,Kieron Pollard,2015-01-09,2,8.0,0.0,9,1,0,4,5.0,not out,False,True,False,False,False,False,False,False,West Indies,14-16,88.8888888889
3609,Kieron Pollard,2015-01-11,2,7.0,1.0,6,1,0,2,4.0,caught,True,False,False,False,False,False,False,False,West Indies,14-16,116.666666667
3610,Kieron Pollard,2015-01-14,2,20.0,0.0,24,0,0,5,6.0,not out,False,True,False,False,False,False,False,False,West Indies,14-16,83.3333333333
3611,Kieron Pollard,2015-11-09,2,26.0,1.0,20,2,2,10,6.0,caught,True,False,False,False,False,False,False,False,West Indies,14-16,130.0
3612,Kieron Pollard,2015-11-11,1,5.0,0.0,4,0,0,1,7.0,not out,False,True,False,False,False,False,False,False,West Indies,14-16,125.0
3613,Kila Pala,2015-07-15,2,19.0,1.0,15,3,0,7,4.0,caught,True,False,False,False,False,False,False,False,Papua New Guinea,14-16,126.666666667
3614,Kila Pala,2015-07-17,2,22.0,0.0,16,1,2,8,4.0,not out,False,True,False,False,False,False,False,False,Papua New Guinea,14-16,137.5
3615,Kinchit Shah,2014-11-24,2,0.0,0.0,10,0,0,10,5.0,not out,False,True,False,False,False,False,False,False,Hong Kong,14-16,0.0
3616,Kinchit Shah,2015-07-15,2,12.0,1.0,19,0,0,11,6.0,bowled,False,False,False,True,False,False,False,False,Hong Kong,14-16,63.1578947368
3617,Kinchit Shah,2015-07-25,1,4.0,0.0,3,0,0,0,10.0,not out,False,True,False,False,False,False,False,False,Hong Kong,14-16,133.333333333
3618,Kinchit Shah,2015-11-26,2,5.0,1.0,4,0,0,2,2.0,bowled,False,False,False,True,False,False,False,False,Hong Kong,14-16,125.0
3619,Kinchit Shah,2015-11-28,2,2.0,1.0,6,0,0,4,2.0,stumped,False,False,False,False,False,False,True,False,Hong Kong,14-16,33.3333333333
3620,Kinchit Shah,2016-01-31,2,7.0,1.0,16,0,0,11,6.0,caught,True,False,False,False,False,False,False,False,Hong Kong,14-16,43.75
3621,Kinchit Shah,2016-02-19,2,0.0,1.0,1,0,0,1,2.0,caught,True,False,False,False,False,False,False,False,Hong Kong,14-16,0.0
3622,Kinchit Shah,2016-02-21,1,0.0,1.0,2,0,0,2,2.0,bowled,False,False,False,True,False,False,False,False,Hong Kong,14-16,0.0
3623,Kinchit Shah,2016-02-22,2,29.0,1.0,20,5,1,13,2.0,leg before wicket,False,False,True,False,False,False,False,False,Hong Kong,14-16,145.0
3624,Kithuruwan Vithanage,2014-05-20,1,38.0,1.0,27,7,0,11,3.0,caught,True,False,False,False,False,False,False,False,Sri Lanka,14-16,140.740740741
3625,Kithuruwan Vithanage,2015-07-30,2,1.0,1.0,4,0,0,3,4.0,bowled,False,False,False,True,False,False,False,False,Sri Lanka,14-16,25.0
3626,Kithuruwan Vithanage,2016-01-10,1,1.0,1.0,4,0,0,3,7.0,caught,True,False,False,False,False,False,False,False,Sri Lanka,14-16,25.0
3627,Kumar Sangakkara,2006-06-15,1,21.0,1.0,14,3,0,5,5.0,caught,True,False,False,False,False,False,False,False,Sri Lanka,05-07,150.0
3628,Kumar Sangakkara,2006-12-26,1,13.0,0.0,17,2,0,10,4.0,not out,False,True,False,False,False,False,False,False,Sri Lanka,05-07,76.4705882353
3629,Kumar Sangakkara,2007-09-14,1,30.0,1.0,19,5,0,6,3.0,bowled,False,False,False,True,False,False,False,False,Sri Lanka,05-07,157.894736842
3630,Kumar Sangakkara,2007-09-15,2,14.0,1.0,19,1,0,9,3.0,caught,True,False,False,False,False,False,False,False,Sri Lanka,05-07,73.6842105263
3631,Kumar Sangakkara,2007-09-17,2,18.0,1.0,11,2,1,5,3.0,bowled,False,False,False,True,False,False,False,False,Sri Lanka,05-07,163.636363636
3632,Kumar Sangakkara,2007-09-18,1,20.0,1.0,29,2,0,16,3.0,bowled,False,False,False,True,False,False,False,False,Sri Lanka,05-07,68.9655172414
3633,Kumar Sangakkara,2007-09-20,1,22.0,1.0,23,3,0,11,3.0,caught,True,False,False,False,False,False,False,False,Sri Lanka,05-07,95.652173913
3634,Kumar Sangakkara,2009-06-08,2,55.0,0.0,43,4,2,15,3.0,not out,False,True,False,False,False,False,False,False,Sri Lanka,08-10,127.906976744
3635,Kumar Sangakkara,2009-06-10,1,5.0,1.0,7,0,0,4,3.0,caught,True,False,False,False,False,False,False,False,Sri Lanka,08-10,71.4285714286
3636,Kumar Sangakkara,2009-06-12,1,15.0,1.0,17,1,0,7,3.0,stumped,False,False,False,False,False,False,True,False,Sri Lanka,08-10,88.2352941176
3637,Kumar Sangakkara,2009-06-14,1,3.0,1.0,11,0,0,8,3.0,caught,True,False,False,False,False,False,False,False,Sri Lanka,08-10,27.2727272727
3638,Kumar Sangakkara,2009-06-16,1,35.0,1.0,37,3,0,14,4.0,caught,True,False,False,False,False,False,False,False,Sri Lanka,08-10,94.5945945946
3639,Kumar Sangakkara,2009-06-19,1,0.0,1.0,2,0,0,2,3.0,caught,True,False,False,False,False,False,False,False,Sri Lanka,08-10,0.0
3640,Kumar Sangakkara,2009-06-21,1,64.0,0.0,52,7,0,14,4.0,not out,False,True,False,False,False,False,False,False,Sri Lanka,08-10,123.076923077
3641,Kumar Sangakkara,2009-08-12,2,38.0,1.0,31,2,1,8,4.0,bowled,False,False,False,True,False,False,False,False,Sri Lanka,08-10,122.580645161
3642,Kumar Sangakkara,2009-09-02,2,13.0,1.0,9,1,0,3,4.0,caught,True,False,False,False,False,False,False,False,Sri Lanka,08-10,144.444444444
3643,Kumar Sangakkara,2009-09-04,2,69.0,1.0,52,7,0,13,5.0,caught,True,False,False,False,False,False,False,False,Sri Lanka,08-10,132.692307692
3644,Kumar Sangakkara,2009-12-09,1,78.0,0.0,37,11,2,6,3.0,not out,False,True,False,False,False,False,False,False,Sri Lanka,08-10,210.810810811
3645,Kumar Sangakkara,2009-12-12,1,59.0,0.0,35,8,2,13,3.0,not out,False,True,False,False,False,False,False,False,Sri Lanka,08-10,168.571428571
3646,Kumar Sangakkara,2010-04-30,1,4.0,1.0,11,0,0,7,3.0,bowled,False,False,False,True,False,False,False,False,Sri Lanka,08-10,36.3636363636
3647,Kumar Sangakkara,2010-05-03,1,3.0,1.0,7,0,0,4,4.0,caught,True,False,False,False,False,False,False,False,Sri Lanka,08-10,42.8571428571
3648,Kumar Sangakkara,2010-05-07,1,68.0,1.0,51,5,3,16,3.0,caught,True,False,False,False,False,False,False,False,Sri Lanka,08-10,133.333333333
3649,Kumar Sangakkara,2010-05-09,2,2.0,1.0,3,0,0,2,3.0,caught,True,False,False,False,False,False,False,False,Sri Lanka,08-10,66.6666666667
3650,Kumar Sangakkara,2010-05-11,2,46.0,1.0,33,2,3,14,4.0,bowled,False,False,False,True,False,False,False,False,Sri Lanka,08-10,139.393939394
3651,Kumar Sangakkara,2010-05-13,1,16.0,1.0,19,2,0,10,4.0,caught,True,False,False,False,False,False,False,False,Sri Lanka,08-10,84.2105263158
3652,Kumar Sangakkara,2010-05-22,2,17.0,1.0,26,1,0,16,3.0,caught,True,False,False,False,False,False,False,False,Sri Lanka,08-10,65.3846153846
3653,Kumar Sangakkara,2010-05-23,2,5.0,1.0,11,0,0,6,4.0,stumped,False,False,False,False,False,False,True,False,Sri Lanka,08-10,45.4545454545
3654,Kumar Sangakkara,2010-10-31,2,44.0,0.0,45,6,0,22,4.0,not out,False,True,False,False,False,False,False,False,Sri Lanka,08-10,97.7777777778
